created_at,id,text,text_clean,probability,sentiment,timestamp
2021-06-11T11:59:14.000Z,1403320921700569091,"RT @DanPriceSeattle: Jeff Bezos (world's richest person) paid no federal taxes in two years
Amazon received $3.3 billion in taxpayer subsid…",RT : Jeff Bezos (world's richest person) paid no federal taxes in two years Amazon received $3.3 billion in taxpayer subsid…,0.933225691318512,NEGATIVE,2021-06-11 11:59:14
2021-06-11T11:59:14.000Z,1403320919951544323,"RT @MattWallace888: @elonmusk @lexfridman #Dogecoin is viral. Elon Musk is viral. #Tesla is viral.

All 3 are working together to change th…",RT :   #Dogecoin is viral. Elon Musk is viral. #Tesla is viral. All 3 are working together to change th…,0.8003656268119812,POSITIVE,2021-06-11 11:59:14
2021-06-11T11:59:10.000Z,1403320905460293633,RT @EmmetPeppers: First tesla Plaid launch https://t.co/MLgWTKYN5T,RT : First tesla Plaid launch ,0.982586681842804,POSITIVE,2021-06-11 11:59:10
2021-06-11T11:59:09.000Z,1403320898556473345,@OriginalSohi @SquawkCNBC @Tesla Wait until your display screen in the Tesla fails because it is not robust—. Musk doesn’t care about anything but himself.,  Tesla Wait until your display screen in the Tesla fails because it is not robust—. Musk doesn’t care about anything but himself.,0.9999592304229736,NEGATIVE,2021-06-11 11:59:09
2021-06-11T11:59:08.000Z,1403320897050607617,@DickyChap @elonmusk @Tesla It will happen. It’s pretty good now. Download the PlugShare app. It shows thousands of charging locations in Australia.,  Tesla It will happen. It’s pretty good now. Download the PlugShare app. It shows thousands of charging locations in Australia.,0.9920892715454102,POSITIVE,2021-06-11 11:59:08
2021-06-11T11:59:06.000Z,1403320888733351936,RT @elonmusk: @lexfridman Tesla engineering is awesome!,RT :  Tesla engineering is awesome!,0.99674391746521,POSITIVE,2021-06-11 11:59:06
2021-06-11T11:59:06.000Z,1403320887361818630,"Elon Musk giveth and taketh away
Price of BTC at 11:59:05 : $37,411.0281
Source: TechCrunch ( https://t.co/IgY7aUOn1h )
#bitcoin #bitcoinprice #bitcoinnews","Elon Musk giveth and taketh away Price of BTC at 11:59:05 : $37,411.0281 Source: TechCrunch (  ) #bitcoin #bitcoinprice #bitcoinnews",0.9918964505195618,NEGATIVE,2021-06-11 11:59:06
2021-06-11T11:59:06.000Z,1403320885826637826,"RT @itsALLrisky: Tesla just built a car that goes 0-60 in 1.99 seconds, the Model S Plaid 

It’s hard not to be bullish on this company, an…","RT : Tesla just built a car that goes 0-60 in 1.99 seconds, the Model S Plaid It’s hard not to be bullish on this company, an…",0.6493622064590454,NEGATIVE,2021-06-11 11:59:06
2021-06-11T11:59:05.000Z,1403320883704328192,RT @elonmusk: @lexfridman Tesla engineering is awesome!,RT :  Tesla engineering is awesome!,0.99674391746521,POSITIVE,2021-06-11 11:59:05
2021-06-11T11:59:04.000Z,1403320879438782464,RT @Naija_PR: Do you have Tesla or we should face front??🥴🥴 https://t.co/7LHLeJXHZn,RT : Do you have Tesla or we should face front??🥴🥴 ,0.9768649339675903,NEGATIVE,2021-06-11 11:59:04
2021-06-11T11:59:04.000Z,1403320877362601989,RT @SamTwits: Tesla Twitter without @WholeMarsBlog https://t.co/yZ81OqA3lk,RT : Tesla Twitter without  ,0.9976250529289246,NEGATIVE,2021-06-11 11:59:04
2021-06-11T11:59:03.000Z,1403320875126968321,RT @lexfridman: Tesla Model S Plaid breaking the 2-second barrier for 0 to 60 mph is incredible engineering.,RT : Tesla Model S Plaid breaking the 2-second barrier for 0 to 60 mph is incredible engineering.,0.9935998916625977,POSITIVE,2021-06-11 11:59:03
2021-06-11T11:59:02.000Z,1403320870270029834,RT @ItsDogeCoin: Who’s buying a Tesla with #dogecoin ? 🚀👀,RT : Who’s buying a Tesla with #dogecoin ? 🚀👀,0.9984651803970337,NEGATIVE,2021-06-11 11:59:02
2021-06-11T11:59:01.000Z,1403320867107524608,RT @MFrunker: *BREAKING NEWS: v11 will be released to the whole Tesla fleet in 2 weeks.,RT : *BREAKING NEWS: v11 will be released to the whole Tesla fleet in 2 weeks.,0.987273097038269,POSITIVE,2021-06-11 11:59:01
2021-06-11T11:59:00.000Z,1403320860442861578,"#WallStreetBets 24 Hour Sentiment (PreMarket)👀 @OpenOutcrier

$BB $CLOV $CLNE #WSB Pledge Class👑
$MT OG Steel #Memestock Back b/c of $CLF ⚙️
$PLTR 🪦

🚀 $CLNE $CLOV $BB $AMC $CLF $WKHS $UWMC $TLRY $TSLA $OCGN $SNDL $WISH $RKT $BARK $TWNK $GOEV $WOOF $NOK $SI $ROOT $FCEL $MT 🚀 https://t.co/h46PC8fjL2 https://t.co/Gu7F6B42a6",#WallStreetBets 24 Hour Sentiment (PreMarket)👀  $BB $CLOV $CLNE #WSB Pledge Class👑 $MT OG Steel #Memestock Back b/c of $CLF ⚙️ $PLTR 🪦 🚀 $CLNE $CLOV $BB $AMC $CLF $WKHS $UWMC $TLRY $TSLA $OCGN $SNDL $WISH $RKT $BARK $TWNK $GOEV $WOOF $NOK $SI $ROOT $FCEL $MT 🚀  ,0.6867238879203796,NEGATIVE,2021-06-11 11:59:00
2021-06-11T11:58:59.000Z,1403320857804611584,RT @Anthea06274890: Every Tesla essentially runs off of fossil fuel. Lol I don't know what to say. The best part is that these people don't…,RT : Every Tesla essentially runs off of fossil fuel. Lol I don't know what to say. The best part is that these people don't…,0.957492470741272,NEGATIVE,2021-06-11 11:58:59
2021-06-11T11:58:58.000Z,1403320854214156291,"RT @an_about_uturn: @TeslaPodcast @Tesla @elonmusk @baglino ""Physics is the law, everything else is a recommendation."" @elonmusk","RT :  Tesla   ""Physics is the law, everything else is a recommendation."" ",0.9550805687904358,POSITIVE,2021-06-11 11:58:58
2021-06-11T11:58:57.000Z,1403320850607190018,"RT @ElongateSoldier: @elonmusk 🔵🔵Imagine! You buy a Tesla car with Elongate, and help people in need, is there anything better?🔵🔵

Elongate…","RT :  🔵🔵Imagine! You buy a Tesla car with Elongate, and help people in need, is there anything better?🔵🔵 Elongate…",0.9507134556770325,POSITIVE,2021-06-11 11:58:57
2021-06-11T11:58:55.000Z,1403320840003936257,Following Elon musk is not a financial advice.         #Elon_FartCoiner,Following Elon musk is not a financial advice. #Elon_FartCoiner,0.9995834231376648,NEGATIVE,2021-06-11 11:58:55
2021-06-11T11:58:55.000Z,1403320838787538957,RT @elonmusk: @lexfridman Tesla engineering is awesome!,RT :  Tesla engineering is awesome!,0.99674391746521,POSITIVE,2021-06-11 11:58:55
2021-06-11T11:58:54.000Z,1403320835482566659,"RT @coaimpaul: Reading that the richest men in the world (and they are all men) including the likes of Jeff Bezos of Amazon, Elon Musk of S…","RT : Reading that the richest men in the world (and they are all men) including the likes of Jeff Bezos of Amazon, Elon Musk of S…",0.503921627998352,POSITIVE,2021-06-11 11:58:54
2021-06-11T11:58:53.000Z,1403320833045639169,"Tesla’s cover letter.

“Like almost all manufacturers, Tesla has been impacted across all its business operations by the pandemic, including impacts that have led to temporary manufacturing closures, supply chain constraints”….

https://t.co/x4kZ0K59kz","Tesla’s cover letter. “Like almost all manufacturers, Tesla has been impacted across all its business operations by the pandemic, including impacts that have led to temporary manufacturing closures, supply chain constraints”…. ",0.9537017345428467,NEGATIVE,2021-06-11 11:58:53
2021-06-11T11:58:52.000Z,1403320826963927045,"RT @KaivanShroff: Retweet this if you paid more in Federal income tax than Elon Musk did in 2018. 

Musk paid $0.",RT : Retweet this if you paid more in Federal income tax than Elon Musk did in 2018. Musk paid $0.,0.9999091625213623,NEGATIVE,2021-06-11 11:58:52
2021-06-11T11:58:51.000Z,1403320824128585728,"RT @MattWallace888: @elonmusk Press retweet if you want to buy a #Tesla (possibly a Model S) with #Dogecoin!

Elon knows, but let’s get thi…","RT :  Press retweet if you want to buy a #Tesla (possibly a Model S) with #Dogecoin! Elon knows, but let’s get thi…",0.9997736811637878,NEGATIVE,2021-06-11 11:58:51
2021-06-11T11:58:49.000Z,1403320817400811526,"Yes, it will probably take years before the 'experts' understand how Tesla is layering innovation at every level from materials through to factory design.

Compounding innovation = Tesla's best moat. https://t.co/AAkUK7Ur14","Yes, it will probably take years before the 'experts' understand how Tesla is layering innovation at every level from materials through to factory design. Compounding innovation = Tesla's best moat. ",0.9995396137237549,POSITIVE,2021-06-11 11:58:49
2021-06-11T11:58:49.000Z,1403320817266708485,Following Elon musk is not a financial advice #Elonmusk,Following Elon musk is not a financial advice #Elonmusk,0.9994508624076843,NEGATIVE,2021-06-11 11:58:49
2021-06-11T11:58:48.000Z,1403320810937491464,🥳 Celebrate Webull’s 3rd Anniversary! Complete tasks to spin the #Webull Anniversary Wheel and get a chance to win a TESLA MODEL 3! 🎉  https://t.co/xrS3GTkEml,🥳 Celebrate Webull’s 3rd Anniversary! Complete tasks to spin the #Webull Anniversary Wheel and get a chance to win a TESLA MODEL 3! 🎉 ,0.9997089505195618,POSITIVE,2021-06-11 11:58:48
2021-06-11T11:58:47.000Z,1403320806898376705,RT @lexfridman: Tesla Model S Plaid breaking the 2-second barrier for 0 to 60 mph is incredible engineering.,RT : Tesla Model S Plaid breaking the 2-second barrier for 0 to 60 mph is incredible engineering.,0.9935998916625977,POSITIVE,2021-06-11 11:58:47
2021-06-11T11:58:45.000Z,1403320798996205569,"Tesla unveils Model S Plaid with new motor technology, faster charging https://t.co/VlJiX1ZaLk","Tesla unveils Model S Plaid with new motor technology, faster charging ",0.9968448877334595,POSITIVE,2021-06-11 11:58:45
2021-06-11T11:58:44.000Z,1403320795565285382,"#RT @cyber_gary: The latest The Tesla, Inc. Daily! https://t.co/h9Q3tooazW #tesla #ev","#RT : The latest The Tesla, Inc. Daily!  #tesla #ev",0.9983021020889282,POSITIVE,2021-06-11 11:58:44
2021-06-11T11:58:44.000Z,1403320792553725956,@Dogeone2 @SigersonBell It hasn't been a good time to promote #dogecoin. The market has to turn before Doge can benefit from any news for eg Tesla.,  It hasn't been a good time to promote #dogecoin. The market has to turn before Doge can benefit from any news for eg Tesla.,0.9999086856842041,NEGATIVE,2021-06-11 11:58:44
2021-06-11T11:58:42.000Z,1403320787071762432,"@Darky999 How much DogeCoin did Elon Musk buy?
How much DogeCoin for 1 Tesla?
If I buy, I will hold DogeCoin to $100k."," How much DogeCoin did Elon Musk buy? How much DogeCoin for 1 Tesla? If I buy, I will hold DogeCoin to $100k.",0.9988466501235962,NEGATIVE,2021-06-11 11:58:42
2021-06-11T11:58:41.000Z,1403320780654628864,@Bitboy_Crypto @eatdafrog @elonmusk So does that include stopping to buy @Tesla cars and instead buy #electricCars by other makers like @Toyota?🤔😇,   So does that include stopping to buy Tesla cars and instead buy #electricCars by other makers like ?🤔😇,0.9995902180671692,NEGATIVE,2021-06-11 11:58:41
2021-06-11T11:58:36.000Z,1403320761419386885,"RT @vincent13031925: Another holly shit moment!!!

The Tesla Model S Plaid is a real monster 😈",RT : Another holly shit moment!!! The Tesla Model S Plaid is a real monster 😈,0.9995092153549194,NEGATIVE,2021-06-11 11:58:36
2021-06-11T11:58:34.000Z,1403320753567670285,"RT @Reuters: Tesla delivered a high-performance version of its Model S, aiming to reignite interest in the nearly decade-old sedan and fend…","RT : Tesla delivered a high-performance version of its Model S, aiming to reignite interest in the nearly decade-old sedan and fend…",0.9928045868873596,POSITIVE,2021-06-11 11:58:34
2021-06-11T11:58:34.000Z,1403320751785185285,RT @DMC_Ryan: I’m mildly disoriented in the very best of ways after that. 😂 Holy sh*t @elonmusk @Tesla https://t.co/pFf9UATC9d,RT : I’m mildly disoriented in the very best of ways after that. 😂 Holy sh*t  Tesla ,0.995418906211853,NEGATIVE,2021-06-11 11:58:34
2021-06-11T11:58:34.000Z,1403320750724034561,"RT @eqwitty: TL;DW of the $TSLA Model S Plaid event...
• Elon was very late and high as a kite 
• it’s a S. with drivetrain improvements -…",RT : TL;DW of the $TSLA Model S Plaid event... • Elon was very late and high as a kite • it’s a S. with drivetrain improvements -…,0.6820402145385742,POSITIVE,2021-06-11 11:58:34
2021-06-11T11:58:33.000Z,1403320749159587840,I haven’t decided I want a Tesla but also a Audi A3 sportsback looks so so so nice,I haven’t decided I want a Tesla but also a Audi A3 sportsback looks so so so nice,0.9960110187530518,POSITIVE,2021-06-11 11:58:33
2021-06-11T11:58:33.000Z,1403320748408705028,"RT @MattWallace888: @elonmusk Press retweet if you want to buy a #Tesla (possibly a Model S) with #Dogecoin!

Elon knows, but let’s get thi…","RT :  Press retweet if you want to buy a #Tesla (possibly a Model S) with #Dogecoin! Elon knows, but let’s get thi…",0.9997736811637878,NEGATIVE,2021-06-11 11:58:33
2021-06-11T11:58:30.000Z,1403320733900578818,🤓🤔👍 #knownews #$BTC #bitcoin #bnb #CryptoCurrency #ethereum #xrp Elon Musk’s Tesla Can’t Say No To Bitcoin Pay  https://t.co/Pql7oieF4n,🤓🤔👍 #knownews #$BTC #bitcoin #bnb #CryptoCurrency #ethereum #xrp Elon Musk’s Tesla Can’t Say No To Bitcoin Pay ,0.7198410630226135,POSITIVE,2021-06-11 11:58:30
2021-06-11T11:58:29.000Z,1403320732302598147,Electrification is now proven superior in almost every way. Not sure how legacy auto is going to compete with Plaid Model S… Specs are ridiculous. $TSLA $SMOG $LIT #renewableenergy  https://t.co/xFvc81I3Sa,Electrification is now proven superior in almost every way. Not sure how legacy auto is going to compete with Plaid Model S… Specs are ridiculous. $TSLA $SMOG $LIT #renewableenergy ,0.7468294501304626,NEGATIVE,2021-06-11 11:58:29
2021-06-11T11:58:28.000Z,1403320725826465800,"RT @Teslarati: Tesla Model S Plaid first test ride: 0-60 mph in 1.99 sec with drag strip mode is crazy
https://t.co/OJTePRUt9X by @Resident…",RT : Tesla Model S Plaid first test ride: 0-60 mph in 1.99 sec with drag strip mode is crazy  by …,0.9486492872238159,NEGATIVE,2021-06-11 11:58:28
2021-06-11T11:58:27.000Z,1403320724769710081,"RT @somospostpc: who had ""Tesla will make a videogame controller before Apple"" in their bingo? https://t.co/XMTpuwDM0F","RT : who had ""Tesla will make a videogame controller before Apple"" in their bingo? ",0.7889528870582581,NEGATIVE,2021-06-11 11:58:27
2021-06-11T11:58:25.000Z,1403320715600969728,RT @ByeonChansoo: Sandy Munro this morning checking out Plaid S event manufacturing @MunroAssociates $TSLA https://t.co/TyUNe3CTEo,RT : Sandy Munro this morning checking out Plaid S event manufacturing  $TSLA ,0.9126271605491638,POSITIVE,2021-06-11 11:58:25
2021-06-11T11:58:24.000Z,1403320712014692356,"RT @Reuters: Tesla delivered a high-performance version of its Model S, aiming to reignite interest in the nearly decade-old sedan and fend…","RT : Tesla delivered a high-performance version of its Model S, aiming to reignite interest in the nearly decade-old sedan and fend…",0.9928045868873596,POSITIVE,2021-06-11 11:58:24
2021-06-11T11:58:24.000Z,1403320709154107394,"RT @SquawkCNBC: ""What we saw last night was that they're preparing for full autonomy in terms of the user experience within the vehicle. Th…","RT : ""What we saw last night was that they're preparing for full autonomy in terms of the user experience within the vehicle. Th…",0.9975445866584778,NEGATIVE,2021-06-11 11:58:24
2021-06-11T11:58:22.000Z,1403320702590017539,@andrewktm450 @elonmusk @Tesla @DrSallyL @_TeslaTom @sydney_ev @Teslarati @cleantechnica @TeslaStraya @Michael01996367 @TooOld4_This @GyroGordini @Big_Pete Thanks for the reply mate. It will tarnish the Tesla Insurance brand when it eventually comes to AU,  Tesla           Thanks for the reply mate. It will tarnish the Tesla Insurance brand when it eventually comes to AU,0.9944591522216797,NEGATIVE,2021-06-11 11:58:22
2021-06-11T11:58:18.000Z,1403320686551109639,"RT @PPathole: You can actually play Cyberpunk 2077 in a Tesla Model S. That's insane 🤯 @elonmusk 

https://t.co/Q0Huf0nm0z",RT : You can actually play Cyberpunk 2077 in a Tesla Model S. That's insane 🤯  ,0.6546339988708496,POSITIVE,2021-06-11 11:58:18
2021-06-11T11:58:16.000Z,1403320676644274178,"@bitcoin_brown Well she does have a point. If you really think that rug pulls, pumps and dumps and twitter manipulators like McAfee and Elon Musk don't need regulating, then you should probably go and live in an outlaw 3rd world country"," Well she does have a point. If you really think that rug pulls, pumps and dumps and twitter manipulators like McAfee and Elon Musk don't need regulating, then you should probably go and live in an outlaw 3rd world country",0.7485631704330444,NEGATIVE,2021-06-11 11:58:16
2021-06-11T11:58:15.000Z,1403320674073055233,RT @DMC_Ryan: I’m mildly disoriented in the very best of ways after that. 😂 Holy sh*t @elonmusk @Tesla https://t.co/pFf9UATC9d,RT : I’m mildly disoriented in the very best of ways after that. 😂 Holy sh*t  Tesla ,0.995418906211853,NEGATIVE,2021-06-11 11:58:15
2021-06-11T11:58:15.000Z,1403320673154576389,RT @welovedogecoin1: We have been accepting #dogecoin  for a long time ....so #Tesla has no other choice .... SORRY ...welcome to the best…,RT : We have been accepting #dogecoin for a long time ....so #Tesla has no other choice .... SORRY ...welcome to the best…,0.8606712222099304,POSITIVE,2021-06-11 11:58:15
2021-06-11T11:58:14.000Z,1403320668440064003,"RT @Bitboy_Crypto: Whatever's good for his image and his money that does not matter to principles.

In this video, we take a deep look into…","RT : Whatever's good for his image and his money that does not matter to principles. In this video, we take a deep look into…",0.5645621418952942,POSITIVE,2021-06-11 11:58:14
2021-06-11T11:58:12.000Z,1403320662022930437,@kulpability @elonmusk @Tesla Only 1 plaid?! https://t.co/SK16nTbBHb,  Tesla Only 1 plaid?! ,0.998143196105957,NEGATIVE,2021-06-11 11:58:12
2021-06-11T11:58:12.000Z,1403320660160512004,@MotherOfRen @magicalalienz @trishapaytas or tech? you think elon has no fanboys working at tesla? or that no fanboys ever got hired at apple under jobs? why would you hire someone who has no clue who you are or what you do?,   or tech? you think elon has no fanboys working at tesla? or that no fanboys ever got hired at apple under jobs? why would you hire someone who has no clue who you are or what you do?,0.9981837868690491,NEGATIVE,2021-06-11 11:58:12
2021-06-11T11:58:08.000Z,1403320645040156675,RT @gate_io: Remember Elon Musk? https://t.co/rYTWY2oYBi,RT : Remember Elon Musk? ,0.9193795919418335,NEGATIVE,2021-06-11 11:58:08
2021-06-11T11:58:07.000Z,1403320637536489472,"RT @Manic_Marge: “Physics is the law, everything else is a recommendation.” -@elonmusk #PlaidDay #Tesla https://t.co/9iOWoXmdAK","RT : “Physics is the law, everything else is a recommendation.” - #PlaidDay #Tesla ",0.9976935982704163,POSITIVE,2021-06-11 11:58:07
2021-06-11T11:58:06.000Z,1403320636475387904,"RT @Reuters: Tesla delivered a high-performance version of its Model S, aiming to reignite interest in the nearly decade-old sedan and fend…","RT : Tesla delivered a high-performance version of its Model S, aiming to reignite interest in the nearly decade-old sedan and fend…",0.9928045868873596,POSITIVE,2021-06-11 11:58:06
2021-06-11T11:58:05.000Z,1403320629294678018,"RT @hodleryt: 🔥 NEW NFT Elon Musk
Available only on @airnfts👇🏼
https://t.co/CfX7uoshW3

💵Price: 0.4 bnb (After purchase, you will receive 2…","RT : 🔥 NEW NFT Elon Musk Available only on 👇🏼  💵Price: 0.4 bnb (After purchase, you will receive 2…",0.9885575771331787,NEGATIVE,2021-06-11 11:58:05
2021-06-11T11:58:03.000Z,1403320624269852672,Tesla Model S Plaid Acceleration Reactions Show Power of Suggestion Is Strong https://t.co/TnmOyrgT1z https://t.co/XUjXwsOy7G,Tesla Model S Plaid Acceleration Reactions Show Power of Suggestion Is Strong  ,0.9976175427436829,POSITIVE,2021-06-11 11:58:03
2021-06-11T11:58:03.000Z,1403320624240480258,"RT @SamTwits: “Faster than any Porsche, safer than any Volvo... in the same car. That’s insane!” @elonmusk on the new Model S #Plaid! 

All…","RT : “Faster than any Porsche, safer than any Volvo... in the same car. That’s insane!”  on the new Model S #Plaid! All…",0.8672146201133728,POSITIVE,2021-06-11 11:58:03
2021-06-11T11:58:03.000Z,1403320621862359040,"RT @hodleryt: 🔥 NEW NFT Elon Musk
Available only on @airnfts👇🏼
https://t.co/CfX7uoshW3

💵Price: 0.4 bnb (After purchase, you will receive 2…","RT : 🔥 NEW NFT Elon Musk Available only on 👇🏼  💵Price: 0.4 bnb (After purchase, you will receive 2…",0.9885575771331787,NEGATIVE,2021-06-11 11:58:03
2021-06-11T11:58:02.000Z,1403320618137837570,RT @Anthea06274890: Every Tesla essentially runs off of fossil fuel. Lol I don't know what to say. The best part is that these people don't…,RT : Every Tesla essentially runs off of fossil fuel. Lol I don't know what to say. The best part is that these people don't…,0.957492470741272,NEGATIVE,2021-06-11 11:58:02
2021-06-11T11:58:01.000Z,1403320615457759237,"Tesla Model S Plaid arrives with $131,100 price tag, 390-mile range https://t.co/CGkRrVnmyp","Tesla Model S Plaid arrives with $131,100 price tag, 390-mile range ",0.9788312315940857,POSITIVE,2021-06-11 11:58:01
2021-06-11T11:57:58.000Z,1403320601478144007,"*Breaking* Tesla $TSLA introduces “Tanx For Men” A little extra weight got you down? Don’t worry, be like Elon! Elon “invented” Tanx for men as he ballooned to over 350 pounds. They resemble the form fitting spanx women use but in a husky size. Order now before EOQ -free charging","*Breaking* Tesla $TSLA introduces “Tanx For Men” A little extra weight got you down? Don’t worry, be like Elon! Elon “invented” Tanx for men as he ballooned to over 350 pounds. They resemble the form fitting spanx women use but in a husky size. Order now before EOQ -free charging",0.8578447103500366,NEGATIVE,2021-06-11 11:57:58
2021-06-11T11:57:58.000Z,1403320601276780544,"RT @TaylorOgan: The quickest time I could find from the videos posted of Plaid rides last night was this one. 

$TSLA Model S Plaid: 0-60 m…",RT : The quickest time I could find from the videos posted of Plaid rides last night was this one. $TSLA Model S Plaid: 0-60 m…,0.9938499331474304,NEGATIVE,2021-06-11 11:57:58
2021-06-11T11:57:57.000Z,1403320599204802565,"RT @Goss30Goss: Elon Musk made $2.3 Billion in 2018.

He paid $0 in federal taxes.

This is bullshit.",RT : Elon Musk made $2.3 Billion in 2018. He paid $0 in federal taxes. This is bullshit.,0.9999680519104004,NEGATIVE,2021-06-11 11:57:57
2021-06-11T11:57:57.000Z,1403320597493555204,"RT @AlternateJones: Fastest Production Car To Complete A Quarter Mile in just 9.23 secs! 

$TSLA https://t.co/00XuPuL8Y3",RT : Fastest Production Car To Complete A Quarter Mile in just 9.23 secs! $TSLA ,0.9998836517333984,POSITIVE,2021-06-11 11:57:57
2021-06-11T11:57:57.000Z,1403320596537122819,"@Darky999 How much DogeCoin did Elon Musk buy?
How much DogeCoin for 1 Tesla?
If I buy, I will hold DogeCoin to $100k."," How much DogeCoin did Elon Musk buy? How much DogeCoin for 1 Tesla? If I buy, I will hold DogeCoin to $100k.",0.9988466501235962,NEGATIVE,2021-06-11 11:57:57
2021-06-11T11:57:57.000Z,1403320596344287234,RT @Naija_PR: Do you have Tesla or we should face front??🥴🥴 https://t.co/7LHLeJXHZn,RT : Do you have Tesla or we should face front??🥴🥴 ,0.9768649339675903,NEGATIVE,2021-06-11 11:57:57
2021-06-11T11:57:56.000Z,1403320591734784001,"My Tesla Model S wishlist Vs what we have. 
https://t.co/jQBFC3rbo5",My Tesla Model S wishlist Vs what we have. ,0.9769995212554932,NEGATIVE,2021-06-11 11:57:56
2021-06-11T11:57:53.000Z,1403320580879814659,Hitting 60 mph takes just 2 seconds in the Model S Plaid. https://t.co/xwiI2VuVIU,Hitting 60 mph takes just 2 seconds in the Model S Plaid. ,0.970952033996582,NEGATIVE,2021-06-11 11:57:53
2021-06-11T11:57:52.000Z,1403320577960579072,Tesla Model S Plaid revealed in full — and it’s even better than we thought https://t.co/fS16HLrzQp,Tesla Model S Plaid revealed in full — and it’s even better than we thought ,0.9983671307563782,POSITIVE,2021-06-11 11:57:52
2021-06-11T11:57:52.000Z,1403320577901871115,RT @Anthea06274890: Every Tesla essentially runs off of fossil fuel. Lol I don't know what to say. The best part is that these people don't…,RT : Every Tesla essentially runs off of fossil fuel. Lol I don't know what to say. The best part is that these people don't…,0.957492470741272,NEGATIVE,2021-06-11 11:57:52
2021-06-11T11:57:48.000Z,1403320557882548229,"RT @DanPriceSeattle: Jeff Bezos (world's richest person) paid no federal taxes in two years
Amazon received $3.3 billion in taxpayer subsid…",RT : Jeff Bezos (world's richest person) paid no federal taxes in two years Amazon received $3.3 billion in taxpayer subsid…,0.933225691318512,NEGATIVE,2021-06-11 11:57:48
2021-06-11T11:57:47.000Z,1403320554359230465,"RT @RBReich: If you paid just $1 in federal income taxes in 2018, you paid more than Elon Musk — a centibillionaire now worth $151,700,000,…","RT : If you paid just $1 in federal income taxes in 2018, you paid more than Elon Musk — a centibillionaire now worth $151,700,000,…",0.9928750991821289,NEGATIVE,2021-06-11 11:57:47
2021-06-11T11:57:46.000Z,1403320552731860995,RT @Erdayastronaut: I just went 0-60 MPH in about 2 seconds and 0-100 MPH in about 4 seconds with 4 people in the car 🤯 @Tesla just broke t…,RT : I just went 0-60 MPH in about 2 seconds and 0-100 MPH in about 4 seconds with 4 people in the car 🤯 Tesla just broke t…,0.9999303817749023,NEGATIVE,2021-06-11 11:57:46
2021-06-11T11:57:45.000Z,1403320548654993408,RT @Erdayastronaut: I just went 0-60 MPH in about 2 seconds and 0-100 MPH in about 4 seconds with 4 people in the car 🤯 @Tesla just broke t…,RT : I just went 0-60 MPH in about 2 seconds and 0-100 MPH in about 4 seconds with 4 people in the car 🤯 Tesla just broke t…,0.9999303817749023,NEGATIVE,2021-06-11 11:57:45
2021-06-11T11:57:44.000Z,1403320544406106121,"@kjvikramreddy @TeslaClubIN @elonmusk Lol yeah, why not.
I got $7500 back in US as tax rebate in year 1 after purchasing the car.  Which is way beyond all taxes I paid combined. Even if tesla pulls Model 4 at $25k usd with the current tax setup it will still make Model 3 unaffordable for the most.","   Lol yeah, why not. I got $7500 back in US as tax rebate in year 1 after purchasing the car. Which is way beyond all taxes I paid combined. Even if tesla pulls Model 4 at $25k usd with the current tax setup it will still make Model 3 unaffordable for the most.",0.9792962074279785,POSITIVE,2021-06-11 11:57:44
2021-06-11T11:57:43.000Z,1403320537590366214,"You can use your 9-5 ⏰to save up for a Tesla.

Or have your business buy yours for you.",You can use your 9-5 ⏰to save up for a Tesla. Or have your business buy yours for you.,0.8306977152824402,NEGATIVE,2021-06-11 11:57:43
2021-06-11T11:57:39.000Z,1403320521052336129,"@SawyerMerritt Tesla creates the most high tech, fastest car ever and “fans” are like “meh”.

You know why “fans” are “meh”? Because they feel left (jealous) out and wanted a surprise that would appease them (social media is all about instant gratification). imo it’s childish.

Tesla delivered."," Tesla creates the most high tech, fastest car ever and “fans” are like “meh”. You know why “fans” are “meh”? Because they feel left (jealous) out and wanted a surprise that would appease them (social media is all about instant gratification). imo it’s childish. Tesla delivered.",0.9995427131652832,NEGATIVE,2021-06-11 11:57:39
2021-06-11T11:57:38.000Z,1403320517495595011,Sandy Munro this morning checking out Plaid S event manufacturing @MunroAssociates $TSLA https://t.co/TyUNe3CTEo,Sandy Munro this morning checking out Plaid S event manufacturing  $TSLA ,0.8965871930122375,POSITIVE,2021-06-11 11:57:38
2021-06-11T11:57:34.000Z,1403320502547062790,"RT @DanPriceSeattle: Jeff Bezos (world's richest person) paid no federal taxes in two years
Amazon received $3.3 billion in taxpayer subsid…",RT : Jeff Bezos (world's richest person) paid no federal taxes in two years Amazon received $3.3 billion in taxpayer subsid…,0.933225691318512,NEGATIVE,2021-06-11 11:57:34
2021-06-11T11:57:34.000Z,1403320501951475719,RT @michidee_: Will you fuck me in public at the charging station 😇🥰 rt if you’re Tesla gang 😎🔥🔥 https://t.co/TaY9rnDoyn,RT : Will you fuck me in public at the charging station 😇🥰 rt if you’re Tesla gang 😎🔥🔥 ,0.9988667964935303,NEGATIVE,2021-06-11 11:57:34
2021-06-11T11:57:34.000Z,1403320499552227328,RT @Erdayastronaut: I just went 0-60 MPH in about 2 seconds and 0-100 MPH in about 4 seconds with 4 people in the car 🤯 @Tesla just broke t…,RT : I just went 0-60 MPH in about 2 seconds and 0-100 MPH in about 4 seconds with 4 people in the car 🤯 Tesla just broke t…,0.9999303817749023,NEGATIVE,2021-06-11 11:57:34
